connector,flow,sub_flow,code,message,status,router_error,decision,created_at,last_modified,step_up_possible,unified_code,unified_message,error_category,clear_pan_possible,feature_data,feature,standardised_code,description,user_guidance_message
stripe,Payment,Authorize,state_unsupported,"Occurs when providing the legal_entity information for a U.S. custom account, if the provided state isn’t supported. (This is mostly associated states and territories.)",failure,,do_default,2026-01-05 19:22:56,2026-01-05 19:22:56,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,currency_or_corridor_not_enabled,Currency or corridor not enabled,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,terminal_location_country_unsupported,Terminal is currently only available in some countries. Locations in your country can't be created in live mode.,failure,,do_default,2026-01-05 19:23:02,2026-01-05 19:23:02,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,currency_or_corridor_not_enabled,Currency or corridor not enabled,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,charge_exceeds_source_limit,"This charge would cause you to exceed your rolling-window processing limit for this source type. Retry the charge later, or contact us to request a higher processing limit.",failure,,do_default,2025-12-08 21:05:03,2026-01-05 19:23:14,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,credit_limit_exceeded,Transaction exceeds cardholder's credit limit,This card has reached its credit limit. Use another card or contact your bank.
stripe,Payment,Authorize,invalid_billing_agreement,The customer’s billing agreement is invalid,failure,,do_default,2026-01-05 19:22:56,2026-01-05 19:22:56,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,instant_payouts_config_disabled,This connected account isn’t eligible for Instant Payouts. Ask the platform to enable Instant Payouts.,failure,,do_default,2026-01-05 19:22:57,2026-01-05 19:22:57,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,processing_error,processing_error,failure,,retry,2025-12-08 21:05:03,2026-01-05 19:23:08,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,downstream_technical_issue,Downstream technical issue,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,No error code,No error code,failure,,do_default,2025-12-08 21:05:04,2026-01-05 19:23:13,false,UE_9000,Something went wrong,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,downstream_technical_issue,Downstream technical issue,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,expired_card,expired_card,failure,,do_default,2025-12-08 21:05:02,2026-01-05 19:23:17,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_expiry_date,Expiry date is in the past or improperly formatted.,The card's expiry date seems incorrect or has passed. Update it or use another card.
stripe,Payment,Authorize,invoice_no_payment_method_types,"An invoice can't be finalized because there are no payment method types available to process the payment. Your invoice template settings or the invoice's payment_settings might be restricting which payment methods are available, or you might need to activate more payment methods in the Dashboard.",failure,,do_default,2026-01-05 19:23:21,2026-01-05 19:23:21,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,refund_disputed_payment,You can’t refund a disputed payment.,failure,,do_default,2026-01-05 19:23:03,2026-01-05 19:23:03,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,operation_not_allowed,Operation not allowed,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,acss_debit_session_incomplete,The ACSS debit session isn’t ready to transition to complete status yet. Try the request again later.,failure,,do_default,2026-01-05 19:23:30,2026-01-05 19:23:30,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,terminal_reader_hardware_fault,Reader can no longer accept payments as an unrecoverable hardware fault has been detected. Contact Stripe support and provide your reader's serial number for replacement.,failure,,do_default,2026-01-05 19:22:57,2026-01-05 19:22:57,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,psp_acquirer_error,Temporary acquirer internal error,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_method_invalid_parameter,Invalid parameter was provided in the payment method object. See the API reference or the returned error message for more context.,failure,,retry,2025-12-08 21:05:02,2026-01-05 19:23:03,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,payment_method_unactivated,payment_method_unactivated,failure,,retry,2025-12-08 21:05:05,2026-01-05 19:22:58,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,debit_not_authorized,The customer has notified their bank that this payment was unauthorized.,failure,,do_default,2025-12-08 21:05:04,2026-01-05 19:23:28,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,transaction_not_permitted,This type of purchase is not permitted or supported,This payment method can't be used for this type of purchase. Try another payment method.
stripe,Payment,Authorize,tax_id_invalid,"The tax ID number provided is invalid (for example, missing digits). Tax ID information varies from country to country, but must be at least nine digits.",failure,,do_default,2025-12-08 21:05:03,2026-01-05 19:22:59,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,parameter_unknown,The request contains one or more unexpected parameters. Remove these and try again.,failure,,retry,2025-12-08 21:05:03,2026-01-05 19:23:04,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,setup_intent_setup_attempt_expired,"The latest setup attempt for the SetupIntent has expired. Check the last_setup_error property on the SetupIntent for more details, and provide a new payment method to attempt to complete this SetupIntent again.",failure,,retry,2025-12-08 21:05:04,2026-01-05 19:23:10,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_session_timeout,Payment session expired before completion,Your session expired. Start the payment again.
stripe,Payment,Authorize,account_country_invalid_address,The country of the business address provided doesn't match the country of the account. Businesses must be located in the same country as the account.,failure,,do_default,2026-01-05 19:23:16,2026-01-05 19:23:16,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,payment_method_currency_mismatch,The currency specified doesn’t match the currency for the attached payment method. A payment can only be created for the same currency as the corresponding payment method.,failure,,do_default,2026-01-05 19:23:00,2026-01-05 19:23:00,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,status_transition_invalid,The requested status transition isn't valid.,failure,,do_default,2026-01-05 19:23:00,2026-01-05 19:23:00,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,url_invalid,The URL provided is invalid.,failure,,retry,2025-12-08 21:05:05,2026-01-05 19:23:09,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,no_account,The bank account couldn’t be located.,failure,,do_default,2026-01-05 19:23:05,2026-01-05 19:23:05,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,account_closed_or_invalid,Account closed or invalid or missing,This account is not active. Use a different payment method.
stripe,Payment,Authorize,account_invalid,The account ID provided as a value for the Stripe-Account header is invalid. Check that your requests are specifying a valid account ID.,failure,,retry,2025-12-08 21:05:05,2026-01-05 19:23:23,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,account_closed_or_invalid,Account closed or invalid or missing,This account is not active. Use a different payment method.
stripe,Payment,Authorize,invalid_cvc,The card’s security code is invalid. Check the card’s security code or use a different card.,failure,,do_default,2026-01-05 19:23:01,2026-01-05 19:23:01,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_cvv,"CVV is missing, malformed, or does not match issuer records",The security code (CVV) is incorrect. Please re-enter it.
stripe,Payment,Authorize,financial_connections_account_inactive,Data can't be refreshed on inactive Financial Connections accounts.,failure,,do_default,2026-01-05 19:23:20,2026-01-05 19:23:20,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,taxes_calculation_failed,Tax calculation for the order failed.,failure,,retry,2025-12-08 21:05:06,2026-01-05 19:23:02,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,downstream_technical_issue,Downstream technical issue,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,api_key_expired,api_key_expired,failure,,retry,2025-12-08 21:05:02,2026-01-05 19:23:05,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_credentials,Invalid credentials,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,invoice_payment_intent_requires_action,This payment requires additional user action before it can be completed successfully. Payment can be completed using the PaymentIntent associated with the invoice.,failure,,do_default,2025-12-08 21:05:05,2026-01-05 19:23:11,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,authentication_required,Your card was declined. This transaction requires authentication.,failure,,retry,2025-12-08 21:05:04,2026-01-05 19:23:18,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,authentication_required,Authentication is required,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,bank_account_unverified,Your Connect platform is attempting to share an unverified bank account with a connected account.,failure,,do_default,2025-12-08 21:05:06,2026-01-05 19:23:34,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,incorrect_cvc,incorrect_cvc,failure,,do_default,2025-12-08 21:05:03,2026-01-05 19:23:24,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_cvv,"CVV is missing, malformed, or does not match issuer records",The security code (CVV) is incorrect. Please re-enter it.
stripe,Payment,Authorize,charge_exceeds_transaction_limit,This charge would cause you to exceed your processing limit for this payment type. Contact us to request a higher processing limit.,failure,,do_default,2025-12-08 21:05:02,2026-01-05 19:23:26,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,velocity_limit_exceeded,Transaction exceeds allowed frequency or velocity,This card has hit a usage limit set by your bank. Try another card or contact your bank.
stripe,Payment,Authorize,invalid_expiry_year,invalid_expiry_year,failure,,do_default,2025-12-08 21:05:03,2026-01-05 19:23:27,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_expiry_date,Expiry date is in the past or improperly formatted.,The card's expiry date seems incorrect or has passed. Update it or use another card.
stripe,Payment,Authorize,payment_method_billing_details_address_missing,The PaymentMethod's billing details is missing address details. Please update the missing fields and try again.,failure,,retry,2026-01-05 19:23:06,2026-01-05 19:23:06,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,payment_method_provider_decline,The PaymentIntent was declined by the provider. Provide a new payment method to attempt to fulfill this PaymentIntent again.,failure,,do_default,2025-12-08 21:05:04,2026-01-05 19:23:25,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,do_not_honor,Do not honor,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,invoice_no_subscription_line_items,An invoice can't be generated for the specified subscription as there are no pending invoice items. Verify that the correct subscription is being specified or create any necessary invoice items first.,failure,,do_default,2026-01-05 19:23:30,2026-01-05 19:23:30,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,testmode_charges_only,"Your account cannot currently make live charges. If you are the site owner, please activate your account at https://dashboard.stripe.com/account/onboarding to remove this limitation. If you are a customer trying to make a purchase, please contact the owner of this site. Your transaction has not been processed.",failure,,do_default,2025-12-08 21:05:04,2026-01-05 19:23:25,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,operation_not_allowed,Operation not allowed,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,not_allowed_on_standard_account,Transfers and payouts on behalf of a Standard connected account aren't allowed.,failure,,do_default,2026-01-05 19:23:09,2026-01-05 19:23:09,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,refer_to_customer,The customer has stopped the payment with their bank. Contact them for details and to arrange payment.,failure,,do_default,2025-12-08 21:05:03,2026-01-05 19:23:12,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,do_not_honor,Do not honor,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payouts_not_allowed,"Payouts have been disabled on the connected account. Check the connected account's status to see if any additional information needs to be provided, or if payouts have been disabled for another reason.",failure,,do_default,2026-01-05 19:23:26,2026-01-05 19:23:26,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,operation_not_allowed,Operation not allowed,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,instant_payouts_unsupported,Instant Payouts are not available for this request. See Instant payouts for detailed requirements and supported configurations.,failure,,do_default,2025-12-08 21:05:05,2026-01-05 19:23:16,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,payment_method_bank_account_blocked,This bank account has failed verification in the past and can’t be used. Contact us if you want to attempt to use these bank account credentials.,failure,,retry,2026-01-05 19:23:22,2026-01-05 19:23:22,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,do_not_honor,Do not honor,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_intent_invalid_parameter,payment_intent_invalid_parameter,failure,,retry,2025-12-08 21:05:04,2026-01-05 19:23:31,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,invalid_cvc,invalid_cvc,failure,,do_default,2025-12-08 21:05:02,2026-01-05 19:23:21,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_cvv,"CVV is missing, malformed, or does not match issuer records",The security code (CVV) is incorrect. Please re-enter it.
stripe,Payment,Authorize,bank_account_bad_routing_numbers,The bank account is known to not support the currency in question.,failure,,do_default,2025-12-08 21:05:05,2026-01-05 19:23:19,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,setup_intent_authentication_failure,The provided payment method has failed authentication. Provide a new payment method to attempt to fulfill this SetupIntent again.,failure,,do_default,2025-12-08 21:05:06,2026-01-05 19:23:30,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,authentication_failed,Authentication failed or was declined,We couldn't verify this payment with your bank. Try again or use a different payment method.
stripe,Payment,Authorize,invoice_upcoming_none,There is no upcoming invoice on the specified customer to preview. Only customers with active subscriptions or pending invoice items have invoices that can be previewed.,failure,,do_default,2025-12-08 21:05:04,2026-01-05 19:23:33,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,resource_missing,resource_missing,failure,,do_default,2025-12-08 21:05:03,2026-01-05 19:23:32,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,invalid_cvc,Your card's security code is invalid.,failure,,do_default,2025-12-08 21:05:04,2026-01-05 19:24:05,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_cvv,"CVV is missing, malformed, or does not match issuer records",The security code (CVV) is incorrect. Please re-enter it.
stripe,Payment,Authorize,bank_account_exists,"The bank account provided already exists on the specified Customer object. If the bank account should also be attached to a different customer, include the correct customer ID when making the request again.",failure,,do_default,2025-12-08 21:05:06,2026-01-05 19:24:17,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,duplicate_request,Duplicate or Idempotent request,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,capture_unauthorized_payment,The charge you’re attempting to capture has not been authorized for capturing payment.,failure,,do_default,2026-01-05 19:24:24,2026-01-05 19:24:24,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,not_permitted,The payment isn't permitted.,failure,,do_default,2026-01-05 19:24:44,2026-01-05 19:24:44,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,transaction_not_permitted,This type of purchase is not permitted or supported,This payment method can't be used for this type of purchase. Try another payment method.
stripe,Payment,Authorize,account_error_country_change_requires_additional_steps,Your account has already onboarded as a Connect platform. Changing your country requires additional steps. Contact Stripe support for more information.,failure,,do_default,2025-12-08 21:05:05,2026-01-05 19:23:54,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,bank_account_restricted,The customer's account can't be used with the payment method.,failure,,do_default,2026-01-05 19:23:39,2026-01-05 19:23:39,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,transaction_not_permitted,This type of purchase is not permitted or supported,This payment method can't be used for this type of purchase. Try another payment method.
stripe,Payment,Authorize,payment_method_microdeposit_verification_descriptor_code_mismatch,The verification code provided doesn't match the one sent to the bank account.,failure,,retry,2026-01-05 19:23:34,2026-01-05 19:23:34,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,payment_intent_incompatible_payment_method,The PaymentIntent expected a payment method with different properties than what was provided.,failure,,retry,2025-12-08 21:05:04,2026-01-05 19:24:08,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,operation_not_allowed,Operation not allowed,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,account_number_invalid,"The bank account number provided is invalid (for example, missing digits). Bank account information varies from country to country. We recommend creating validations in your entry forms based on the bank account formats we provide.",failure,,do_default,2025-12-08 21:05:05,2026-01-05 19:24:19,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,account_closed_or_invalid,Account closed or invalid or missing,This account is not active. Use a different payment method.
stripe,Payment,Authorize,customer_max_subscriptions,The maximum number of subscriptions for a customer has been reached. Contact us if you are receiving this error.,failure,,do_default,2025-12-08 21:05:09,2026-01-05 19:24:55,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,bank_account_verification_failed,"The bank account cannot be verified, either because the microdeposit amounts provided do not match the actual amounts, or because verification has failed too many times.",failure,,do_default,2025-12-08 21:05:08,2026-01-05 19:25:23,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,incorrect_address,The card’s address is incorrect. Check the card’s address or use a different card.,failure,,do_default,2026-01-05 19:23:44,2026-01-05 19:23:44,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,pm_address_mismatch,Address mismatch (AVS failed),The billing address doesn't match what the bank has on file. Update it or use another card.
stripe,Payment,Authorize,payment_intent_payment_attempt_failed,payment_intent_payment_attempt_failed,failure,,retry,2025-12-08 21:05:05,2026-01-05 19:23:48,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,downstream_technical_issue,Downstream technical issue,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_method_microdeposit_verification_amounts_invalid,You must provide exactly two microdeposit amounts.,failure,,retry,2025-12-08 21:05:06,2026-01-05 19:24:00,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,invoice_no_customer_line_items,An invoice can't be generated for the specified customer as there are no pending invoice items. Verify that the correct customer is being specified or create any necessary invoice items first.,failure,,do_default,2026-01-05 19:24:17,2026-01-05 19:24:17,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,charge_already_captured,The charge you're attempting to capture has already been captured. Update the request with an uncaptured charge ID.,failure,,do_default,2026-01-05 19:24:11,2026-01-05 19:24:11,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
